bbm,guid,status,breakdown
F033942,F0E0E3F5-445B-1C4B-AE92-AC0FF946A63F,present,
F033943,89A806F7-6B2E-A447-8D7A-935EF6D1976E,present,
F033944,F4633BE8-9D39-384E-804D-FC68CA535585,present,
F033945,6A32E5D5-CDE2-DB49-B961-1203F411BF84,present,
F033946,56DFBD00-AE37-8243-A550-F444B19D703B,present,
F033947,59CDB4C1-3FAE-B346-9163-5DE6BEF06083,present,
F033948,3D1A060A-237C-EF46-AF52-BC8D04115644,present,
F033949,BE74E599-3BAD-4C4E-A41B-91D6637E8883,present,
F033950,FAF46E41-9FAC-B544-BF79-7BA1E5D17FEE,present,
F033951,A89A36FF-037C-7B47-AD00-AC6775CBB45C,present,
F033952,E364F6E8-82F3-F44C-8AB7-3788E1F26AEA,present,
F033953,0A2AF5E6-06C2-014C-9159-C48EFFECEE12,present,
F033969,4481D1F6-CC62-A346-8771-CF34444E526E,present,
F033970,1C31B5C1-C494-6F43-9D3E-11DD494BA942,present,
F033971,C50C2A5E-C84D-524C-96DC-3B8A871A1E4F,present,
F033972,40D10D96-18ED-BC46-99DD-FCD4E6C677F7,present,
F033973,F9E37CB2-4FB9-F641-B64E-384A795F111A,present,
F033974,4C4F1B4E-1BDA-064E-A7F4-721AAA84E531,present,
F033975,3BC55632-B509-6042-B91C-6F988C7BADD2,present,
F033976,2F17CC45-DFF8-9347-9599-88CB95658A2D,present,
F033977,DCFF68F4-06AD-BD4C-A9AB-F7EE9F62CCB7,present,
F033978,2FCC7E2A-DB91-7D40-A367-BFBF5D0F68B7,present,
F033979,702F63B0-D7F5-5641-A237-6CAFEAB88EBE,present,
F033980,0828B643-DCA4-E745-B7E4-189823691E50,present,
F033981,EAB2F0B4-0BC6-464A-AAA0-1D407A0AEC81,present,
F033982,BF937B74-1E63-6148-94CF-DE81066088BE,present,
F033983,74A15A5A-7804-9647-97D0-927FADE40B95,present,
F033984,9346F329-D6BB-1847-A92C-C2D61E2F29B7,present,
F033985,2C18873E-A558-EF41-A8D8-C55979B492BF,present,
F033986,2DC5E6D2-3868-224F-A9EE-9017CFD583F2,present,
F033987,09D60857-96F0-9A40-8EDF-72088ADFA489,present,
F033988,1D6FEE1A-C0F7-3B43-BF1C-1BFD91FBB04A,present,
F033989,D4F51C3D-D5D4-8F40-93E2-3D5580C88035,present,
F033990,357CEDF8-CA53-1D48-B96C-17DFEB4FFAF8,present,
F033991,4C819538-2810-CE44-BD17-D76AA5F6BD92,present,
F033992,F6C8AD68-0AA3-C747-85D5-153B6A276553,present,
F033993,49184D90-1C95-8E4B-9AAC-C99DE991AF63,present,
F033994,DA9E7013-54E7-024F-A670-B46626DAD889,present,
F033995,35A3EDF2-412D-924E-8648-D2CEC76D2232,present,
F033996,9295BBB4-BCD8-A74C-8DCD-6FA06D1D01EE,present,
F033997,4DA7403A-6CD1-4F47-BA0B-599A693E83E4,present,
F033998,DBFB6CE5-2B78-3447-ADAF-404A91E7F628,present,
F033999,DA2691C5-DA26-6A41-921B-02A225ED3770,present,
F034000,2675EA25-8C27-E549-966F-6F7C9E4ECD9D,present,
F034001,32CA9BC0-D131-2344-950E-DD733AEC8EAB,present,
F034002,BB03A520-EEC7-694B-8F52-272A74C18420,present,
F034003,D6449DF7-6220-8541-9759-ED6219D2DA67,present,
F034004,4B63C3F0-FBAA-5748-B9C8-13C764783294,present,
F034005,F430F52E-309C-1341-A46B-96B0E012E607,present,
F034006,45F9AFB9-FBCB-1F4F-AE78-E443F45FC0A4,present,
F034007,D4CE79AA-EA85-3941-ABEC-60AE4837C0F7,present,
F034008,3B9C2C58-A377-B74D-AAF2-31D86C01C64C,present,
F034009,C10A766C-DB3C-474F-AD90-5B8F9C2408FF,present,
F034010,C29A00FD-8FB1-9047-8266-D77832612CBD,present,
F034011,CE627FF3-4CD5-7B4B-A59E-0003442FAA7D,present,
F034012,1B100AD2-1039-F74F-BED1-41F120BFC44A,present,
F034013,876D737D-FFE4-DA41-BFE3-A3137F47614D,present,
F034014,374E04D3-6F61-4C44-B172-8CE480096BE6,present,
F034015,91A6927F-1104-EA4E-B646-4BAE60117B7A,present,
F034016,39AEFA80-F36D-5D44-84A9-47EC53BC2899,present,
F034017,2956C03B-BFC8-DC43-9107-5D5C9C1F14C3,present,
F034018,5CBD90F9-16EA-5B4E-B2E9-DEF0E1BD600A,present,
F034019,E803DCB6-4D5C-9444-AF5A-DE34627CB993,present,
F034020,F3B14B6D-67DC-7944-B773-A0115B0CC332,present,
F034021,57A78927-7669-1548-BD36-2D5EBCE3874F,present,
F034022,381AD9FD-E6E9-AB49-B278-6249FD95BA09,present,
F034023,AC2EBB0A-4C45-1540-AC34-9E99CAD7F845,present,
F034024,D4A9BFE8-78F3-F941-9C71-189B63B9C0EF,present,
F034025,46F37AE4-54F1-1A45-BDF8-ED27460438E3,present,
F034026,753A5539-408A-E041-924A-E76B468B774E,present,
F034027,D40D2285-9039-C843-B38A-85A9BE0DCE1D,present,
F034028,63EA890C-9727-A548-B269-5E19C2DA5ED7,present,
F034029,BF4E76F6-9460-204F-B2E6-B42E9FDBA339,present,
F034030,D52C0055-B6AF-1E44-B971-61F49FD6CD08,present,
F034031,9FFB1B7C-3E0C-3748-973E-59E333DFEDC6,present,
F034032,0B9C3756-FB31-604A-B4BA-92AF6624432B,present,
F034033,4BADF8B7-7F74-E848-B516-D4DBA0D72A4B,present,
F034034,C54A27D0-555C-194C-B962-6736A6CAA55A,present,
F034035,C35C41F6-E03A-F548-A66B-6EF7397D608C,present,
F034036,A36539D8-E592-174E-B517-7B6BBBD9FE45,present,
F034037,71F94595-C8DC-194E-BA50-2CFC94A344B2,present,
F034038,D5935C6F-793C-DA4F-BFF1-1997988C258C,present,
F034039,BC04244C-7346-0342-BE8A-39CED35AED2B,present,
F034040,AA9ECE81-AC1D-5544-A470-E5295B6A5D58,present,
F034041,338354EE-CE9A-BF4F-9C20-E4C6404E0BBC,present,
F034042,0E036DEF-9DBB-3C4B-9EC0-863DC3C40CCA,present,
F034043,D7F38026-1790-7B40-B1C3-B8163AFCEA89,present,
F034044,0EA70157-EB9B-2A44-8C3F-0105A413A303,present,
F034045,7D559136-9C4D-3746-8A15-169B7E62020E,present,
F034046,AD0A0423-5CD3-7142-85C3-BD93C24AF634,present,
F034047,60A86DD2-E03C-C04E-8A1B-25DA128FB9DF,present,
F034048,5DB8D41E-DA02-A348-881A-95EF3198323F,present,
F034049,9110729B-C4B7-4D4D-A731-6AB51EBF921E,present,
F034050,7564B616-0A29-934B-8CB3-0608E524B9F6,present,
F034051,1DD675B6-6B77-7B4C-A8C5-85A3DCA77B26,present,
F034052,CDF28B60-7A87-C94D-8A17-D2083F3BEB0C,present,
F034053,48D73D12-EE91-7A43-8089-A272C1715DA0,present,
F034054,510D6700-B4BE-0947-9E26-0CC3DC292DF3,present,
F034055,92C24541-7AE3-F343-A933-D1EA1741E9FF,present,
F034056,DB9C239B-256F-A34A-A1AC-216A8DE3D1FA,present,
F034057,321BCD85-5E8D-FE47-A8F6-B9E82E2BA243,present,
F034058,EC490FC2-9682-444A-9441-20BEE658FB2D,present,
F034059,F5CDAA34-F1A7-E044-97E5-42D9AEC0543F,present,
F034060,DC353965-D81D-B24B-9CA9-5D5FED4882D5,present,
F034061,36600B91-D552-8D4E-84DF-B5970A4B6262,present,
F034062,977A1D93-B1CD-024D-9C7D-F1FA404A5F53,present,
F034063,FD658935-ECEE-CE48-A854-5148C4C216A4,present,
F034078,1450D8A9-D6EB-4144-B657-15A79A511729,present,
F034079,CF99345C-EBAC-804D-8318-C5ECFB035B0A,present,
F034080,75023387-9EE8-814E-B75D-B1F0F4BE3DF3,present,
F034081,379380E7-EA7E-B941-B85B-81154CC214BD,present,
F034082,87D74DDD-2B1B-A54D-869F-FEAF0BABD231,present,
F034083,1700A45E-5CD5-4B4E-9D49-FE5CD0BF8A26,present,
F034084,E68B5AA3-B61A-B84E-8E98-5D4779182AFA,present,
F034085,CABC5331-0922-9D49-9BD7-1ACBC293A11E,present,
F034086,D26E05D0-86C4-654A-8C93-8F50A95E1D99,present,
F034087,44A9BD7F-B736-6447-B3FC-6A67146C76F2,present,
F034088,F9B8A9E4-8C89-C44C-8079-32C3B712E28B,present,
F034089,FF4D3CC4-38FA-8341-8B37-69ADFEB1730A,present,
F034090,16455759-D5B9-3C41-B963-40059E9537FB,present,
F034091,995771FB-AD17-D34A-B9BE-8D7B02905C2C,present,
F034092,8358215E-652E-EB44-B82F-FD257A82127B,present,
F034093,CB76FF4F-364F-9B48-9D8D-4E4528637FA4,present,
F034094,D0290BFD-3985-0F4A-B433-1D0D0F322F4E,present,
F034095,6623456B-902A-954F-BF4F-A0D60CE6F846,present,
F034096,D00EA149-9379-9E43-A03C-408720AF1FBC,present,
F034097,50730CA0-3D65-184B-AA30-72480EA78998,present,
F034098,8554F8A7-03E6-164D-B24A-86C0888E823A,present,
F034099,50D23BB8-FE87-7646-A4E3-59109371B27C,present,
F034100,92F4A99F-FE47-0145-844B-B9BA41734C88,present,
F034101,FAC3F1F0-B876-134A-8770-7F42AEA7C7ED,present,
F034102,7F4164CF-0604-EB4E-A2C7-967F35858C4E,present,
F034103,5288147D-6E26-7F40-BC8D-70A3E465DFC0,present,
F034104,ACAC28A0-7F70-6449-971D-CD8DCE24C10F,present,
F034105,3C007197-8C4F-F448-9CEC-107851E9A898,present,
F034106,C21D5BA7-E4C8-094B-94BD-AFDD146CF5E3,present,
F034107,FCE634DA-826F-A84E-A47F-18F8561E6D4C,present,
F034108,8F5F245A-20FD-D146-A279-7204309AA1CE,present,
F034109,3AAC6A40-BE79-764A-B46C-C25519894A74,present,
F034110,AC1FB3C9-C40C-0C4B-B5A6-47772C01AD8C,present,
F034111,DFF0870A-0F54-184E-8EDD-2D7CCA7B78FB,present,
F034112,4A2EC9B1-B24B-CE40-80DA-CD5DC5A44B07,present,
F034113,DC4B60C0-5ABC-6F42-947C-63E9ACFCBAF2,present,
F034114,F512933C-2BAF-7447-9A50-8C0D04BA1972,present,
F034115,273BEBE3-BD4D-0849-A6B2-57E8C4DF14E0,present,
F034122,506CAE89-EB5D-0D48-951C-37BA30ADEC42,present,
F034123,3FD9539A-5851-A945-9927-C85B299CDA18,present,
F034124,0E4C0507-BEDC-1A47-BD50-09849FACD599,present,
F034125,0643F091-4689-C840-BE28-D9165DDAA6D0,present,
F034126,F33F6E52-0A0B-F64B-9A6C-1FFBA160A316,present,
F034127,F9EF7112-5C54-F14C-BBA1-B467AF86355E,present,
F034128,26D1C091-5525-DE4B-AD12-EC327E97B703,present,
F034129,AC07CBBB-F702-F74E-8C99-130B9178B23A,present,
F034130,B2BC21AF-B3ED-A64D-B8B7-633D6128AA7A,present,
F034131,4DF1ED7B-B75E-FE4C-A7DC-D8D192B94BD9,present,
F034132,C2D2253A-434E-0E4C-9F8F-A9DE9E38057B,present,
F034133,85B86337-B1BF-7347-AF9C-F59A0CEC71F2,present,
F034134,306273F7-E2DA-404A-9004-F5342AC65201,present,
F034135,C2E0591E-E57C-2B47-A362-D7D103144AE4,present,
F034136,4ED17728-4EBF-044A-911A-560F56E8276E,present,
F034137,F9A0BF10-D787-E049-A51F-EFC189FE326B,present,
F034138,08FB0AAE-B159-A94D-B78D-7C82E4E48C58,present,
F034139,8EB1274F-3F7B-934B-BF85-4893752B6D3F,present,
F034140,39EE5C47-A240-834B-85E3-1F15BA803D1F,present,
F034141,C55CB2A8-F7A5-2A4A-A5EA-5E07229BA535,present,
F034142,B703A40C-78D0-D148-8803-C0ECDF8D6EF6,present,
F034143,B4659E48-8857-3B4E-A76D-6EA500F5ADC7,present,
F034144,21C210B0-4295-AE44-ACF1-9ED90EF85433,present,
F034145,71B585BE-E9DF-3241-B045-958D8C601421,present,
F034146,166C4BD5-59B2-6646-BDA5-8AC4378F1AA1,present,
F034147,923A9006-A4CB-634F-AE46-F557D44CD8EC,present,
F034148,EA383521-4BFF-E349-B3DC-49C0C27E75C8,present,
F034149,1C5B3CAC-3BCE-DE4B-9830-9E5C1F3818B6,present,
F034150,D1A31F01-81B9-A74B-B128-9FDE14C07724,present,
F034151,EB4C2C31-3D74-DE4C-B960-75A59606E1C3,present,
F034152,28E8AD27-231F-4747-A7C2-B6D8692477E9,present,
F034153,2E1C0CC9-BE36-A84F-A601-6562FEDB8315,present,
F034154,B6C2BFFF-1961-0045-BBE0-12581DCEB9CF,present,
F034155,2F3D7393-0E01-0346-BB25-C29B5474E797,present,
F034156,6B3D2A8D-FB2E-784B-BDD2-EE8360593F0D,present,
F034157,301A20ED-EF88-BC45-9E24-7158309477A5,present,
F034158,376D1E7A-913C-3948-A955-8F32DBC06B0C,present,
F034159,4F378EB7-8363-6848-BC57-3060E72E305D,present,
F034160,542055F6-597E-0A44-8D4B-CFD7479D3767,present,
F034161,19857060-116E-4E4C-AC64-705BBFC543FF,present,
F034162,4C02FDCF-AFF8-3C40-BDC5-3CFBB0801D72,present,
F034163,4B170175-AA60-0544-B40F-09132DED72DF,present,
F034164,718B3D75-1208-5841-85F0-BCBA089CA265,present,
F034165,EE4E0CE2-1EE8-204D-8077-E95B50B3C5C1,present,
F034166,E884B09C-75D7-944F-A2D1-EFB212702DB9,present,
F034167,39BB0B5E-B6EC-0048-AFE2-D423563A783C,present,
F034168,E69C07D8-2297-FC46-9014-2D767C593D3F,present,
F034169,85C23229-5650-E944-8411-19F06607B95F,present,
F034170,05F16225-6B78-ED48-BE21-547CF91236FC,present,
F034171,E121E3A0-7C21-8042-BD64-0074AC00A358,present,
F034172,841CF5BD-C106-A24C-B820-F59BAD1EFDC8,present,
F034173,F651BF78-C029-434B-A85F-7898D7AD68FC,present,
F034174,79F08734-8EC2-DC41-AC58-2F9D9EB21385,present,
F034175,3D324864-38D5-6445-BE25-141B309C0E15,present,
F034176,05D13090-8396-2A40-9765-277059D951AC,present,
F034177,7F1A58AA-3521-2E48-A0DD-DB30CBA7B6BA,present,
F034178,9ED6134F-6907-434E-89EC-4D02F21F424F,present,
F034179,04555E0D-20E2-FC4B-8FF1-10C9E1F435B5,present,
F034180,78BD6B58-3CE3-BC4A-8822-2853E29CC40C,present,
F034181,0A58FD78-4B9C-7F43-8B7D-99FA8A932EFC,present,
F034182,D137629A-1E41-DB4F-9891-3D20FC9CC5B4,present,
F034183,0D2D4B3E-7451-8048-9AAC-582B7D41C7BA,present,
F034184,F919E8F6-1041-874D-AF3B-D97165F8EDA6,present,
F034185,4A90D150-549E-5448-8EBC-A6FAB4655097,present,
F034186,F93C4755-C5D5-3C48-BD23-CC59F656222A,present,
F034187,F60969F2-EA7E-FD4F-BE65-AF2089AE6C45,present,
F034188,6C363E87-E812-8E4F-9E5A-7BCF804DB93C,present,
F034189,DF4DE949-8200-9146-B787-1440F60B1245,present,
F034190,4072AC0E-571A-D84F-BD59-6A299EC66268,present,
F034191,42C52BBA-D4FE-8249-B999-215CCF1CCE20,present,
F034192,58BCA8C0-925A-F042-81F7-AD507E75D56C,present,
F034193,42BD38C3-1AFE-FB41-9724-A07C96DA99B7,present,
F034194,C05B4D39-BB30-7A4A-9436-479B1CC38205,present,
F034195,2D4B08E6-45D4-6A4D-A920-D6373DAD3A73,present,
F034196,8E4EDC22-2A98-EB4A-BEFE-D084F0BFDB01,present,
F034197,E38D864C-829D-3140-9D57-F8BA61C52104,present,
F034198,EC9D5D64-0EEF-1B4E-9364-F0E5874D2FA0,present,
F034199,CA793F28-3E09-CC44-A084-5A0FA4ECBAF8,present,
F034200,AC79384B-CACF-0D43-B37A-1C6E9BB0791D,present,
F034201,718880E8-08DB-7E47-BD1A-3AF6C51D906E,present,
F034202,2BAB4F8A-1A99-464D-AEE9-EC934264DE29,present,
F034203,E1F94F46-2E85-E64B-8002-8DB2EC5D7C1E,present,
F034204,2473539E-6CF5-014D-885E-B74B3FD0A71F,present,
F034205,9B34D795-7412-414A-9DAD-7E4E1ABE1632,present,
F034206,5CD86CF7-AD4E-1D42-903E-8782F14B24F7,present,
F034207,EC39B324-7135-E546-B318-4C3EEB553306,present,
F034208,26790144-1439-CF46-A090-CB232AE52A32,present,
F034209,9744B2FD-8BB3-B045-85D9-8050411360D8,present,
F034210,97BAF50D-B80C-1945-93EB-04353EF9FE81,present,
F034211,74B78F83-9DE3-074F-9079-0620C2A51BB6,present,
F034212,E761A6E9-2F52-A24A-9B84-5AFB47CBE9E0,present,
F034213,107A9875-FA7D-A44E-AF99-0580125876C8,present,
F034214,20745FD4-6014-FA4F-9458-A8E760C06BAD,present,
F034215,DE85B8E8-F1CF-7045-A42B-74AF79582F3E,present,
F034216,A6703AB9-3EEA-E247-8F05-4EA18B273B65,present,
F034217,67A00354-CF67-DE45-96B3-4D5BC02BFF4C,present,
F034218,0A30E5E3-137A-9149-9BCA-D5596EAF7A21,present,
F034219,7D9C1083-0E35-6344-840E-56BC419649DC,present,
F034220,38BAC536-7AE3-9B4D-993D-90EA9CDC05D2,present,
F034221,B76F83D6-C025-0C47-A4B8-F8215D9C8535,present,
F034222,2C7B8339-9734-1742-86F2-AF82038B18C9,present,
F034223,67EED9B8-5845-E146-AAF4-B64842F419A9,present,
F034224,1B2856FA-0307-EF45-B9A2-6FC2875DD6C8,present,
F034225,A2D52910-98FF-C34A-9177-43C3066A5250,present,
F034226,A2D66CF6-6BD3-2347-96AC-8C2AE0108ADC,harvest_gap,03
F034227,8FE00429-8907-D849-A550-1944EB04F162,present,
F034228,A00BF9D2-7705-9E44-963A-AE1E22E7D848,present,
F034229,2B251B70-782C-064A-9BF0-43ADFFBFD747,present,
F034230,980454EC-6FF1-A049-92DC-C7405E756949,present,
F034231,989362EA-AC1C-3742-B4D4-4F15480A6974,present,
F034232,3EA8381C-49B4-6F4F-AC0F-4506C7AAB5D3,present,
F034233,A4636B89-0048-D54B-BF0B-9E1A0CC0E17B,present,
F034234,6B340123-386A-2C4F-9E91-214E8FA3D88A,present,
F034235,F786DF71-D71E-8A44-9A4E-77C171A6AB79,present,
F034236,05AF4971-F119-0444-A9A7-ABABF653CF64,present,
F034237,6333BE20-B804-6448-B22D-E6AC7A954C89,present,
F034238,D33F2DE5-A4A0-1B42-973C-E2A03F477820,present,
F034239,7AB33CBB-3CCA-6849-9366-F6CB32E53480,present,
F034240,24228B55-02EB-8C4C-AA87-47781CBEA12D,present,
F034241,2775B997-A17C-3B4A-86D3-3475D12B0C00,present,
F034242,B5249D0F-86FB-7049-BAE7-8020B66BEFC4,present,
F034243,BFBCD7C0-69AF-F945-9EE5-323C35B1E24D,present,
F034244,C4BA24EE-D5AD-6042-9B25-D589C41BC190,present,
F034245,64BAC023-DAAC-9347-86C0-3E12F2E2A313,present,
F034246,7013D613-EC40-4647-AF1A-9B06BE91D923,present,
F034247,37C88348-D3A7-C845-8CDB-DC657415C406,present,
F034248,DF2E35DB-79A0-9544-A567-2F44162E60BD,present,
F034249,6D5D4D82-CEE7-7E44-A7CB-FFE93237944B,present,
F034250,7267A289-F0FF-254A-AC8A-3630F3AA6A3C,present,
F034251,EF9B7870-9A06-D346-A75E-B9475E485CD3,present,
F034252,B32FA9CA-7F6F-E841-8751-77061D1588D3,present,
F034253,893DBBC7-7859-704C-8472-F145D04F860D,present,
F034254,ABF7A7F0-30FC-A44E-930A-624E9BB080B3,present,
F034255,36F7A34D-D6E2-374C-AFA7-2E83ADEEED2C,present,
F034256,901F46AE-9404-3142-B46B-85CB56ACD97C,present,
F034257,6C4B1136-C10C-9B49-BDC0-5464A9449EE3,present,
F034258,27420BD5-9121-BA41-B850-F369DF4322D6,present,
F034259,C61829A4-3361-A740-96FC-2C12923C83A9,present,
F034260,2CECF82D-D62A-634C-9767-8A99D81F624C,present,
F034261,E64A6F44-D932-5F48-BE66-760E012869FA,present,
F034262,6837980A-D4CF-2A41-BD14-4A6F07395426,present,
F034263,0F4C0BD9-31C8-2848-8CC7-8DC175D800D2,present,
F034264,D947206D-E297-464A-9467-97BE9D5A77E8,present,
F034265,F0916235-075E-AE4C-B87E-C46911967AD3,present,
F034266,C5E97604-79FB-9541-9210-F9CB8DB2676D,present,
F034267,BBECF75E-FCEF-8443-A9E5-92C58828EA4B,present,
F034268,2C51915E-E116-954A-9E7B-033AE82F68AC,present,
F034269,176F3AB7-440D-4C4A-86BF-F9AD03065AE9,present,
F034270,DBDC2297-4C21-2945-B0C0-6F273B622D39,present,
F034271,6722C053-616E-B34D-8C1A-8181D915F751,present,
F034272,C6CB3AFB-1E07-B44D-9EE5-8421AEC2B210,harvest_gap,03
F034273,B9245D45-2BE2-8244-B085-A1FF24311F49,harvest_gap,03
F034274,D13988F4-02D3-D843-B82F-00810BDD096B,present,
F034275,98A8355D-9474-3545-B100-6C61F38B4F29,present,
F034276,B8D7E23D-E6BB-C648-AC41-673D89F98CC2,present,
F034277,B917D373-4D67-E749-888C-3EBFA6BE232C,present,
F034278,32EA2605-BEB7-9144-8D2C-00AD4C2C57E2,present,
F034279,EF1F3481-9908-FB40-B4D3-84D402884C73,present,
F034280,613767F7-097A-E14C-AABF-FE8A401E4FA6,present,
F034281,EB70749E-CD90-DE44-A84E-316CD97346B1,present,
F034282,BCB09249-5421-9845-98AB-8B9B02B47B54,present,
F034283,FA9BC240-B999-594D-85E0-FF46BF515013,present,
F034284,5B6EB0AE-6138-D245-8F64-2E80F3BAB584,present,
F034285,47F3A17A-7195-2B42-9775-E0FA835D8743,present,
F034286,04840A42-F90C-9340-9020-7EA4BF6E9D59,present,
F034287,5BD2A3F2-D30A-774D-A70D-69766DB3D079,present,
F034288,1CDACF84-97A9-0945-B218-5311AC054DB0,present,
F034289,602EC79C-8B97-0348-98A2-5E5855F2E41A,present,
F034290,E3705170-6637-5B42-B231-1B37ECEB4864,present,
F034291,06957E79-8F7F-7144-8D4B-D6EF216014B4,present,
F034292,C42A25C7-1500-F54A-B1E8-698617701E98,present,
F034293,FAD4CC43-887C-4844-878F-0DA43F351707,present,
F034294,256AF6D4-EBD8-8A46-A61C-7DB9CFBED2EC,present,
F034295,0E2BBF20-6501-0645-A3E2-C7CADC5FBE30,present,
F034296,7E46F5B1-CC16-D041-85FA-46DCC3287D6D,present,
F034297,21F2B44D-B7BD-E144-B4EB-1CC0795F7AEA,present,
F034298,210E1B7C-F04B-DE45-B030-6F32ED6F5100,present,
F034299,6A128F53-2251-EC4A-9AAB-3E564F46E1FC,present,
F034300,1D53AC4D-50C0-E748-A081-58C73BC7D7AC,present,
F034301,C3517FF3-213E-314F-B18A-FB348DB00A1B,present,
F034302,7FC1DC25-57D5-924B-8461-DCD812F029FB,present,
F034303,0985CF52-C4E8-CD47-BFB5-035BED327E41,present,
F034304,9266AB2B-1CE1-D242-B42B-AA741337FCF4,present,
F034305,5E973900-7E1E-4249-BAB4-94BC9FF46A38,present,
F034306,3B16BDAD-1F79-0D45-AB92-94DB3AD3FB00,present,
F034307,E70B66B4-835F-0247-8CB2-6FCEE1F361D3,present,
F034308,40222B36-0CCA-9044-8671-7EB6DAF6EA82,present,
F034309,2BF92846-07EE-F14F-8AE6-0DA07AA76577,present,
F034310,5AE6323B-4895-B348-BB40-F4F201AB3240,present,
F034311,01B358AF-8C28-9846-8336-7EDD6E2251B2,present,
F034312,68A5AFC1-CC54-A244-BECC-681D307BDBBC,present,
F034313,023BABA0-5779-F544-B964-0B47198AF1D0,present,
F034314,94F95FEE-173E-8E44-9013-304F8592D31C,present,
F034315,D885391E-AA03-704A-BDBF-812E0A43FFB2,present,
F034316,FDEC6957-CC68-4A4B-A322-78FB11CB4D81,present,
F034361,871CC5D6-917F-9648-A303-58285475B09A,present,
F034362,9A96E628-0D4A-B34C-8C1F-37FEBA5EFE08,present,
F034363,1A390EFD-EDDA-3A44-A028-E631020933D8,present,
F034364,51E98A22-81FE-4945-9E4E-E6FF3EBF6DB2,present,
F034365,DCE3EAF6-8D7E-5547-975C-9C9FF08FBF98,present,
F034366,EAEE9BC5-D0BA-A64A-9FDC-E3C007D57C14,present,
F034367,91C6C27C-A77F-6E4A-AFBC-532707AEA6E3,present,
F034368,A3C28F77-E87B-DE4C-9596-0478265418C1,present,
F034369,0208FF68-F7E2-394C-911D-681A2C63F961,present,
F034370,9D5BD22D-162A-CD43-A77E-BF8C2B059538,present,
F034371,47F1FC83-0627-EE44-BB8F-D04ECD3857AB,present,
F034372,C42B4033-78A1-8046-928E-7B70496ACAC2,present,
F034373,CD36DD11-8EE3-1E4C-8E39-2CAB4E78AF3E,present,
F034374,3B9EA9DA-AEA9-5B49-990F-8D5D86348EE6,present,
F034375,1F36EEE7-8283-FC4E-9ED8-46C74FF09D0B,present,
F034376,9E423BBA-0031-FE4E-AADD-5A2F111108ED,present,
F034377,2DB555D4-1161-2247-8016-0BE5DF799E92,present,
F034378,CAB328F3-1C9E-354A-8EDD-B84F6521C2E6,present,
F034379,46932AEC-0408-2045-8A3D-A3025453C780,present,
F034380,CA4062BE-A09F-7046-B15B-27F8F69F90E4,present,
F034381,554CE8A2-DE91-C64D-A790-9EED14F60E15,present,
F034382,6D696D81-5C96-E748-B97E-4E1640ACAA25,present,
F034383,92A7F31A-05C5-5745-AF1E-D50073085BF9,present,
F034384,B4B229A8-3E7C-AB44-A04E-57D0DDADA74F,present,
F034385,0F8CB945-E2CC-EF45-972E-2E021AB8BD92,present,
F034386,2DA89BED-AB4B-0F4A-833F-BCA9F348C074,present,
F034387,DD34715C-F39E-7E49-BFBF-3E6D3DA15DE4,present,
F034388,9FFE1E4B-1B64-AC42-8E4A-30CC7E18BA83,present,
F034389,3FBC359D-2378-F54B-9090-932E4ABDA300,present,
F034390,A7399CF9-7C41-1D48-9A54-6896E3886438,present,
F034391,24606D41-8276-6B44-A5A0-8154273984B2,present,
F034392,0AAF345D-6A34-A848-B4F8-22C89DF11299,present,
F034393,80A778AC-E53D-D443-91A6-0C6D1D362D1A,present,
F034394,764AD898-5D2E-F84B-9A10-D323C5B59C56,present,
F034395,7C7BEB99-E2FB-994C-87FA-122086D07CA6,harvest_gap,03
F034396,5105D6BA-E1B3-7345-B6CF-6A3EABE31A1A,present,
F034397,D7AFD4F4-A8F2-6F49-B2F7-F031FD8E295B,present,
F034398,FB4FC35F-36D2-D64F-9731-859E4541AD2B,present,
F034399,0FC0F0E3-F894-B34E-9D58-97EE7E581B28,present,
F034400,11CBAF48-C834-F64A-826B-19D6642BF7F0,present,
F034401,30593E62-38EF-6B46-9558-9D3D53CAA03D,present,
F034402,C79F1EBB-0963-A048-9819-BC9C9146BA56,present,
F034403,02FEAEC1-4F55-2C46-82C9-790CBCC8A606,harvest_gap,03
F034404,5183EA63-8AE5-2D4D-B489-51614E76D5C6,harvest_gap,03
F034490,71E4CEF2-DF91-CF45-A7D2-3A5F11246415,present,
F034491,A7BF215C-DDB8-DC42-91A0-DDFBE43C9288,present,
F034492,6D261A8B-9905-464F-9612-263178C49BB2,present,
F034493,06A02345-57F7-1242-8EC0-2948166D1896,present,
F034494,FA245A49-14BC-D343-8FBF-63A9085DC7EC,present,
F034495,22043B3D-D61E-6249-8DF3-769BEC4FA742,present,
F034496,D8BDC397-D383-074B-80BC-2A6DC3921121,present,
F034497,24F2B6C9-FD4E-DB47-811B-C1BC1FE66310,present,
F034498,E6A64181-5017-E545-8AF7-37EE28CB6C5F,present,
F034499,8093A677-33E4-AC4E-B33B-46BFB5BF8863,present,
F034500,7E14B0A5-6D58-1B48-8A3B-6AB352B72F4E,present,
F034501,8A8996ED-0A5C-394C-90BF-07F106BF9D45,present,
F034502,DCCB71A4-F88E-C04C-B9E0-B67D20539D12,present,
F034503,8326742F-0EE3-D84A-934B-FDCFCD2CC404,present,
F034504,FF68EB96-321A-4B45-B8E0-E34FC4D961DD,present,
F034505,B65BB761-7391-FA4F-9E28-D690A88AE1B9,present,
